date,hour,poa_wm2,dn_wm2,df_wm2,tamb_c,wspd_ms,zenith_deg,dc_w,ac_w
2012-10-16,14,608,409,318,27.6,3.3,44.81,2614400.0,2515891.371
2012-10-16,15,540,839,76,27.6,3.6,56.46,2322000.0,2234990.594
2012-10-16,16,316,717,62,27.4,4.1,69.26,1358800.0,1304441.659
2012-10-16,17,89,418,35,27.1,4.6,82.62,382700.0,353245.975
2012-10-16,18,0,0,0,26.7,5.0,96.48,0.0,0.0
2012-10-16,19,0,0,0,26.5,5.3,110.41,0.0,0.0
2012-10-16,20,0,0,0,26.4,5.3,124.39,0.0,0.0
2012-10-16,21,0,0,0,26.2,5.0,138.28,0.0,0.0
2012-10-16,22,0,0,0,26.0,4.4,151.78,0.0,0.0
2012-10-16,23,0,0,0,25.9,3.8,163.71,0.0,0.0
2012-10-17,0,0,0,0,25.8,3.4,167.76,0.0,0.0
2012-10-17,1,0,0,0,25.6,3.1,158.76,0.0,0.0
2012-10-17,2,0,0,0,25.5,2.9,145.84,0.0,0.0
2012-10-17,3,0,0,0,25.4,2.7,132.11,0.0,0.0
2012-10-17,4,0,0,0,25.4,2.7,118.17,0.0,0.0
2012-10-17,5,0,0,0,25.3,2.8,104.21,0.0,0.0
2012-10-17,6,0,0,0,25.4,3.2,89.85,0.0,0.0
2012-10-17,7,188,604,49,25.7,3.6,76.69,808400.0,769097.624
2012-10-17,8,292,113,242,26.0,3.9,63.56,1255600.0,1204264.183
2012-10-17,9,88,0,88,26.3,4.0,51.22,378400.0,349037.459
2012-10-17,10,788,924,85,26.6,4.1,40.48,3388400.0,3255883.719
2012-10-17,11,880,935,95,26.9,4.2,32.96,3784000.0,3583333.333
2012-10-17,12,901,940,96,27.2,4.2,31.12,3874300.0,3583333.333
2012-10-17,13,844,924,95,27.4,4.3,35.84,3629200.0,3485047.071
2012-10-17,14,719,889,91,27.5,4.5,45.09,3091700.0,2972832.248
2012-10-17,15,535,827,81,27.5,4.8,56.7,2300500.0,2214306.947
2012-10-17,16,311,703,65,27.3,5.0,69.47,1337300.0,1283578.946
2012-10-17,17,85,395,36,27.0,5.1,82.8,365500.0,336410.953
2012-10-17,18,0,0,0,26.7,5.1,96.66,0.0,0.0
2012-10-17,19,0,0,0,26.6,5.0,110.58,0.0,0.0
2012-10-17,20,0,0,0,26.4,4.9,124.55,0.0,0.0
2012-10-17,21,0,0,0,26.3,4.6,138.45,0.0,0.0
2012-10-17,22,0,0,0,26.2,4.3,151.99,0.0,0.0
2012-10-17,23,0,0,0,26.1,3.9,164.01,0.0,0.0
2012-10-18,0,0,0,0,26.1,3.6,168.09,0.0,0.0
2012-10-18,1,0,0,0,26.0,3.4,158.94,0.0,0.0
2012-10-18,2,0,0,0,25.9,3.3,145.95,0.0,0.0
2012-10-18,3,0,0,0,25.8,3.2,132.19,0.0,0.0
2012-10-18,4,0,0,0,25.8,3.2,118.25,0.0,0.0
2012-10-18,5,0,0,0,25.7,3.3,104.29,0.0,0.0
2012-10-18,6,0,0,0,25.7,3.7,89.92,0.0,0.0
2012-10-18,7,9,0,9,25.9,4.0,76.8,38700.0,16059.494
2012-10-18,8,96,0,96,26.2,4.2,63.7,412800.0,382701.108
2012-10-18,9,476,253,319,26.5,4.4,51.4,2046800.0,1969938.058
2012-10-18,10,716,562,290,26.7,4.7,40.73,3078800.0,2960508.395
2012-10-18,11,658,262,439,27.0,5.1,33.29,2829400.0,2721964.412
2012-10-18,12,901,960,82,27.3,5.3,31.48,3874300.0,3583333.333
2012-10-18,13,846,947,82,27.5,5.4,36.17,3637800.0,3493222.203
2012-10-18,14,721,906,84,27.6,5.6,45.38,3100300.0,2981047.35
2012-10-18,15,536,842,76,27.6,6.0,56.94,2304800.0,2218443.996
2012-10-18,16,116,0,116,27.5,6.4,69.68,498800.0,466815.465
2012-10-18,17,85,409,35,27.2,6.5,82.98,365500.0,336410.953
2012-10-18,18,0,0,0,26.8,6.4,96.83,0.0,0.0
2012-10-18,19,0,0,0,26.6,6.4,110.74,0.0,0.0
2012-10-18,20,0,0,0,26.4,6.2,124.71,0.0,0.0
2012-10-18,21,0,0,0,26.2,5.9,138.62,0.0,0.0
2012-10-18,22,0,0,0,26.1,5.5,152.19,0.0,0.0
2012-10-18,23,0,0,0,26.0,5.1,164.31,0.0,0.0
2012-10-19,0,0,0,0,25.9,4.8,168.43,0.0,0.0
2012-10-19,1,0,0,0,25.8,4.4,159.11,0.0,0.0
2012-10-19,2,0,0,0,25.8,4.3,146.05,0.0,0.0
2012-10-19,3,0,0,0,25.7,4.5,132.27,0.0,0.0
2012-10-19,4,0,0,0,25.7,4.8,118.32,0.0,0.0
2012-10-19,5,0,0,0,25.7,5.2,104.37,0.0,0.0
2012-10-19,6,0,0,0,25.9,5.6,90.0,0.0,0.0
2012-10-19,7,185,604,48,26.2,5.8,76.91,795500.0,756519.081
2012-10-19,8,418,794,67,26.6,5.9,63.84,1797400.0,1729168.539
2012-10-19,9,341,57,305,26.9,5.9,51.59,1466300.0,1408695.269
2012-10-19,10,785,924,87,27.3,5.9,40.98,3375500.0,3243592.962
2012-10-19,11,715,365,410,27.5,6.0,33.61,3074500.0,2956400.124
2012-10-19,12,901,946,98,27.7,6.0,31.85,3874300.0,3583333.333
2012-10-19,13,848,937,95,27.7,6.1,36.51,3646400.0,3501396.696
2012-10-19,14,722,905,89,27.6,6.4,45.66,3104600.0,2985154.662
2012-10-19,15,442,343,257,27.5,6.8,57.18,1900600.0,1828862.537
2012-10-19,16,310,715,64,27.1,7.3,69.88,1333000.0,1279405.923
2012-10-19,17,82,391,35,26.7,7.6,83.16,352600.0,323783.007
2012-10-19,18,0,0,0,26.4,7.8,96.99,0.0,0.0
2012-10-19,19,0,0,0,26.2,7.9,110.89,0.0,0.0
2012-10-19,20,0,0,0,26.1,8.0,124.87,0.0,0.0
2012-10-19,21,0,0,0,26.0,8.0,138.79,0.0,0.0
2012-10-19,22,0,0,0,25.9,7.9,152.39,0.0,0.0
2012-10-19,23,0,0,0,25.9,7.7,164.59,0.0,0.0
2012-10-20,0,0,0,0,25.9,7.5,168.76,0.0,0.0
2012-10-20,1,0,0,0,25.9,7.2,159.27,0.0,0.0
2012-10-20,2,0,0,0,25.8,6.8,146.15,0.0,0.0
2012-10-20,3,0,0,0,25.8,6.3,132.35,0.0,0.0
2012-10-20,4,0,0,0,25.7,5.7,118.39,0.0,0.0
2012-10-20,5,0,0,0,25.7,5.3,104.45,0.0,0.0
2012-10-20,6,0,0,0,25.8,5.1,90.08,0.0,0.0
2012-10-20,7,181,589,49,26.0,5.1,77.02,778300.0,739745.453
2012-10-20,8,413,791,66,26.3,5.1,63.98,1775900.0,1708387.365
2012-10-20,9,621,883,75,26.5,5.1,51.78,2670300.0,2569508.813
2012-10-20,10,778,927,81,26.8,5.1,41.23,3345400.0,3214908.932
2012-10-20,11,871,953,80,27.0,5.2,33.93,3745300.0,3583333.333
2012-10-20,12,771,496,352,27.2,5.4,32.21,3315300.0,3186217.067
2012-10-20,13,836,942,82,27.3,5.5,36.84,3594800.0,3452340.146
2012-10-20,14,710,902,83,27.3,5.7,45.94,3053000.0,2935856.373
2012-10-20,15,525,833,77,27.3,6.0,57.41,2257500.0,2172927.662
2012-10-20,16,301,693,65,27.1,6.3,70.08,1294300.0,1241841.528
2012-10-20,17,76,347,36,26.9,6.6,83.33,326800.0,298522.8
2012-10-20,18,0,0,0,26.6,6.9,97.15,0.0,0.0
2012-10-20,19,0,0,0,26.3,7.1,111.05,0.0,0.0
2012-10-20,20,0,0,0,26.2,7.2,125.02,0.0,0.0
2012-10-20,21,0,0,0,26.1,7.1,138.95,0.0,0.0
2012-10-20,22,0,0,0,26.0,6.9,152.58,0.0,0.0
2012-10-20,23,0,0,0,25.9,6.8,164.87,0.0,0.0
2012-10-21,0,0,0,0,25.9,6.6,169.09,0.0,0.0
2012-10-21,1,0,0,0,25.8,6.4,159.43,0.0,0.0
2012-10-21,2,0,0,0,25.8,6.2,146.25,0.0,0.0
2012-10-21,3,0,0,0,25.8,6.0,132.43,0.0,0.0
2012-10-21,4,0,0,0,25.8,5.8,118.47,0.0,0.0
2012-10-21,5,0,0,0,25.8,5.7,104.53,0.0,0.0
2012-10-21,6,0,0,0,26.0,5.8,90.16,0.0,0.0
2012-10-21,7,71,1,71,26.3,6.1,77.14,305300.0,277468.23
2012-10-21,8,414,788,70,26.6,6.3,64.13,1780200.0,1712543.92
2012-10-21,9,624,880,82,26.9,6.4,51.97,2683200.0,2581878.232
2012-10-21,10,738,614,278,27.2,6.3,41.48,3173400.0,3050849.901
2012-10-21,11,873,939,97,27.4,6.2,34.26,3753900.0,3583333.333
2012-10-21,12,474,65,419,27.5,6.0,32.56,2038200.0,1961644.614
2012-10-21,13,656,305,414,27.6,5.9,37.16,2820800.0,2713729.165
2012-10-21,14,705,871,102,27.5,5.9,46.21,3031500.0,2915308.624
2012-10-21,15,331,72,293,27.4,6.1,57.64,1423300.0,1367005.816
2012-10-21,16,101,0,101,27.1,6.4,70.28,434300.0,403735.693
2012-10-21,17,56,9,55,26.8,6.8,83.51,240800.0,214280.539
2012-10-21,18,0,0,0,26.5,7.2,97.31,0.0,0.0
2012-10-21,19,0,0,0,26.2,7.5,111.2,0.0,0.0
2012-10-21,20,0,0,0,26.0,7.7,125.17,0.0,0.0
2012-10-21,21,0,0,0,25.8,7.6,139.11,0.0,0.0
2012-10-21,22,0,0,0,25.7,7.3,152.77,0.0,0.0
2012-10-21,23,0,0,0,25.7,6.9,165.15,0.0,0.0
2012-10-22,0,0,0,0,25.6,6.6,169.41,0.0,0.0
2012-10-22,1,0,0,0,25.6,6.3,159.59,0.0,0.0
2012-10-22,2,0,0,0,25.6,6.1,146.35,0.0,0.0
2012-10-22,3,0,0,0,25.5,5.8,132.51,0.0,0.0
2012-10-22,4,0,0,0,25.5,5.7,118.55,0.0,0.0
2012-10-22,5,0,0,0,25.6,5.7,104.62,0.0,0.0
2012-10-22,6,0,0,0,25.7,5.8,90.24,0.0,0.0
2012-10-22,7,95,2,95,25.9,5.9,77.25,408500.0,378493.712
2012-10-22,8,220,24,209,26.3,5.9,64.27,946000.0,903179.209
2012-10-22,9,392,93,335,26.6,5.8,52.16,1685600.0,1621062.787
2012-10-22,10,724,577,294,26.9,5.7,41.73,3113200.0,2993368.805
2012-10-22,11,539,128,433,27.1,5.6,34.58,2317700.0,2230854.185
2012-10-22,12,530,122,428,27.2,5.5,32.92,2279000.0,2193619.303
2012-10-22,13,561,297,325,27.3,5.5,37.49,2412300.0,2321818.264
2012-10-22,14,548,445,241,27.3,5.5,46.48,2356400.0,2268076.116
2012-10-22,15,303,90,255,27.2,5.6,57.86,1302900.0,1250190.291
2012-10-22,16,82,0,82,27.0,5.6,70.47,352600.0,323783.007
2012-10-22,17,47,1,46,26.8,5.7,83.67,202100.0,176350.657
2012-10-22,18,0,0,0,26.5,5.8,97.47,0.0,0.0
2012-10-22,19,0,0,0,26.3,5.8,111.34,0.0,0.0
2012-10-22,20,0,0,0,26.2,5.7,125.31,0.0,0.0
2012-10-22,21,0,0,0,26.1,5.5,139.26,0.0,0.0
2012-10-22,22,0,0,0,26.0,5.2,152.94,0.0,0.0
2012-10-22,23,0,0,0,25.9,4.9,165.41,0.0,0.0
2012-10-23,0,0,0,0,25.8,4.6,169.73,0.0,0.0
2012-10-23,1,0,0,0,25.7,4.3,159.74,0.0,0.0
2012-10-23,2,0,0,0,25.5,4.1,146.44,0.0,0.0
2012-10-23,3,0,0,0,25.5,3.8,132.59,0.0,0.0
2012-10-23,4,0,0,0,25.4,3.6,118.62,0.0,0.0
2012-10-23,5,0,0,0,25.4,3.5,104.7,0.0,0.0
2012-10-23,6,0,0,0,25.5,3.5,90.93,0.0,0.0
2012-10-23,7,58,0,58,25.9,3.5,77.37,249400.0,222707.643
2012-10-23,8,169,6,166,26.2,3.3,64.42,726700.0,689409.22
2012-10-23,9,435,174,329,26.5,3.0,52.35,1870500.0,1799794.634
2012-10-23,10,661,463,317,26.8,2.6,41.98,2842300.0,2734316.084
2012-10-23,11,841,904,99,27.1,2.2,34.9,3616300.0,3472783.173
2012-10-23,12,600,185,446,27.2,1.7,33.27,2580000.0,2482882.592
2012-10-23,13,804,896,96,27.2,1.4,37.81,3457200.0,3321410.124
2012-10-23,14,681,865,89,27.3,1.2,46.75,2928300.0,2816623.792
2012-10-23,15,501,800,78,27.3,1.4,58.09,2154300.0,2073552.146
2012-10-23,16,151,10,148,27.1,1.5,70.66,649300.0,613861.703
2012-10-23,17,38,0,38,26.9,1.6,83.84,163400.0,138407.825
2012-10-23,18,0,0,0,26.7,1.7,97.62,0.0,0.0
2012-10-23,19,0,0,0,26.6,1.8,111.48,0.0,0.0
2012-10-23,20,0,0,0,26.5,1.8,125.45,0.0,0.0
2012-10-23,21,0,0,0,26.3,1.8,139.4,0.0,0.0
2012-10-23,22,0,0,0,26.1,1.7,153.11,0.0,0.0
2012-10-23,23,0,0,0,26.0,1.6,165.67,0.0,0.0
2012-10-24,0,0,0,0,25.9,1.5,170.05,0.0,0.0
2012-10-24,1,0,0,0,25.8,1.5,159.89,0.0,0.0
2012-10-24,2,0,0,0,25.7,1.5,146.54,0.0,0.0
2012-10-24,3,0,0,0,25.7,1.6,132.67,0.0,0.0
2012-10-24,4,0,0,0,25.6,1.6,118.7,0.0,0.0
2012-10-24,5,0,0,0,25.6,1.7,104.78,0.0,0.0
2012-10-24,6,0,0,0,25.8,1.7,91.03,0.0,0.0
2012-10-24,7,166,536,50,26.0,1.6,77.49,713800.0,676821.565
2012-10-24,8,389,744,70,26.4,1.5,64.57,1672700.0,1608582.091
2012-10-24,9,591,840,80,26.7,1.3,52.55,2541300.0,2445735.485
2012-10-24,10,482,128,387,26.9,1.1,42.24,2072600.0,1994814.552
2012-10-24,11,666,333,394,27.1,1.0,35.21,2863800.0,2754899.007
2012-10-24,12,539,227,350,27.2,1.1,33.61,2317700.0,2230854.185
2012-10-24,13,499,198,344,27.3,1.2,38.12,2145700.0,2065266.697
2012-10-24,14,361,64,318,27.3,1.3,47.02,1552300.0,1492026.212
2012-10-24,15,362,289,210,27.2,1.4,58.31,1556600.0,1496191.08
2012-10-24,16,168,22,161,27.1,1.5,70.85,722400.0,685213.495
2012-10-24,17,26,0,26,26.9,1.6,84.0,111800.0,87797.238
2012-10-24,18,0,0,0,26.8,1.6,97.76,0.0,0.0
2012-10-24,19,0,0,0,26.6,1.5,111.62,0.0,0.0
2012-10-24,20,0,0,0,26.5,1.5,125.58,0.0,0.0
2012-10-24,21,0,0,0,26.4,1.5,139.54,0.0,0.0
2012-10-24,22,0,0,0,26.3,1.6,153.28,0.0,0.0
2012-10-24,23,0,0,0,26.2,1.6,165.92,0.0,0.0
2012-10-25,0,0,0,0,26.1,1.5,170.36,0.0,0.0
2012-10-25,1,0,0,0,25.9,1.5,160.03,0.0,0.0
2012-10-25,2,0,0,0,25.8,1.6,146.63,0.0,0.0
2012-10-25,3,0,0,0,25.7,1.6,132.75,0.0,0.0
2012-10-25,4,0,0,0,25.7,1.5,118.78,0.0,0.0
2012-10-25,5,0,0,0,25.7,1.5,104.87,0.0,0.0
2012-10-25,6,0,0,0,25.8,1.5,91.13,0.0,0.0
2012-10-25,7,160,489,55,26.0,1.5,77.61,688000.0,651641.937
2012-10-25,8,383,714,78,26.4,1.5,64.73,1646900.0,1583616.383
2012-10-25,9,376,92,321,26.7,1.5,52.74,1616800.0,1554482.45
2012-10-25,10,739,869,98,27.0,1.5,42.49,3177700.0,3054954.494
2012-10-25,11,567,166,432,27.1,1.5,35.53,2438100.0,2346613.22
2012-10-25,12,573,161,439,27.3,1.6,33.96,2463900.0,2371402.42
2012-10-25,13,507,127,408,27.4,1.8,38.44,2180100.0,2098404.659
2012-10-25,14,78,0,78,27.4,1.8,47.28,335400.0,306943.508
2012-10-25,15,493,794,78,27.3,1.8,58.53,2119900.0,2040406.51
2012-10-25,16,276,659,62,27.2,1.7,71.03,1186800.0,1137428.037
2012-10-25,17,63,320,31,27.0,1.8,84.15,270900.0,243772.605
2012-10-25,18,0,0,0,26.8,1.9,97.91,0.0,0.0
2012-10-25,19,0,0,0,26.6,1.9,111.75,0.0,0.0
2012-10-25,20,0,0,0,26.4,1.9,125.71,0.0,0.0
2012-10-25,21,0,0,0,26.3,1.9,139.67,0.0,0.0
2012-10-25,22,0,0,0,26.1,2.0,153.43,0.0,0.0
2012-10-25,23,0,0,0,26.0,2.2,166.16,0.0,0.0
2012-10-26,0,0,0,0,25.8,2.3,170.67,0.0,0.0
2012-10-26,1,0,0,0,25.7,2.2,160.17,0.0,0.0
2012-10-26,2,0,0,0,25.6,2.1,146.72,0.0,0.0
2012-10-26,3,0,0,0,25.5,1.9,132.83,0.0,0.0
2012-10-26,4,0,0,0,25.4,1.8,118.86,0.0,0.0
2012-10-26,5,0,0,0,25.4,1.7,104.96,0.0,0.0
2012-10-26,6,0,0,0,25.5,1.7,91.23,0.0,0.0
2012-10-26,7,166,570,45,25.7,1.7,77.73,713800.0,676821.565
2012-10-26,8,266,96,225,26.0,1.6,64.88,1143800.0,1095634.662
2012-10-26,9,592,860,74,26.4,1.5,52.94,2545600.0,2449863.581
2012-10-26,10,494,143,389,26.8,1.5,42.75,2124200.0,2044550.274
2012-10-26,11,416,41,382,27.0,1.5,35.85,1788800.0,1720856.549
2012-10-26,12,551,143,433,27.2,1.5,34.3,2369300.0,2280480.548
2012-10-26,13,92,0,92,27.3,1.6,38.75,395600.0,365870.563
2012-10-26,14,68,0,68,27.3,1.8,47.53,292400.0,264833.57
2012-10-26,15,41,0,41,27.4,2.0,58.74,176300.0,151056.875
2012-10-26,16,274,646,66,27.3,2.2,71.21,1178200.0,1129070.641
2012-10-26,17,61,298,32,27.2,2.6,84.31,262300.0,235347.1
2012-10-26,18,0,0,0,26.9,2.9,98.04,0.0,0.0
2012-10-26,19,0,0,0,26.7,3.2,111.88,0.0,0.0
2012-10-26,20,0,0,0,26.5,3.6,125.83,0.0,0.0
2012-10-26,21,0,0,0,26.2,3.8,139.79,0.0,0.0
2012-10-26,22,0,0,0,26.0,3.8,153.58,0.0,0.0
2012-10-26,23,0,0,0,25.9,3.7,166.4,0.0,0.0
2012-10-27,0,0,0,0,25.8,3.5,170.97,0.0,0.0
2012-10-27,1,0,0,0,25.7,3.4,160.31,0.0,0.0
2012-10-27,2,0,0,0,25.6,3.2,146.81,0.0,0.0
2012-10-27,3,0,0,0,25.6,3.1,132.9,0.0,0.0
2012-10-27,4,0,0,0,25.5,3.1,118.94,0.0,0.0
2012-10-27,5,0,0,0,25.5,3.1,105.05,0.0,0.0
2012-10-27,6,0,0,0,25.6,3.3,91.33,0.0,0.0
2012-10-27,7,166,589,43,25.7,3.6,77.86,713800.0,676821.565
2012-10-27,8,255,74,224,26.0,3.8,65.04,1096500.0,1049643.483
2012-10-27,9,281,24,267,26.3,4.0,53.14,1208300.0,1158318.73
2012-10-27,10,530,194,389,26.7,4.2,43.0,2279000.0,2193619.303
2012-10-27,11,837,931,86,27.1,4.4,36.16,3599100.0,3456429.072
2012-10-27,12,856,936,86,27.3,4.6,34.63,3680800.0,3534088.272
2012-10-27,13,528,147,414,27.5,4.7,39.05,2270400.0,2185343.126
2012-10-27,14,676,888,80,27.5,5.0,47.79,2906800.0,2796052.861
2012-10-27,15,201,4,199,27.4,5.3,58.95,864300.0,823588.013
2012-10-27,16,18,0,18,27.1,5.7,71.39,77400.0,54044.055
2012-10-27,17,63,362,27,26.7,5.9,84.45,270900.0,243772.605
2012-10-27,18,0,0,0,26.4,5.9,98.18,0.0,0.0
2012-10-27,19,0,0,0,26.1,5.9,112.0,0.0,0.0
2012-10-27,20,0,0,0,26.0,5.8,125.94,0.0,0.0
2012-10-27,21,0,0,0,25.9,5.7,139.91,0.0,0.0
2012-10-27,22,0,0,0,25.8,5.7,153.73,0.0,0.0
2012-10-27,23,0,0,0,25.7,5.6,166.62,0.0,0.0
2012-10-28,0,0,0,0,25.6,5.5,171.27,0.0,0.0
2012-10-28,1,0,0,0,25.5,5.3,160.45,0.0,0.0
2012-10-28,2,0,0,0,25.4,5.3,146.9,0.0,0.0
2012-10-28,3,0,0,0,25.3,5.3,132.98,0.0,0.0
2012-10-28,4,0,0,0,25.3,5.4,119.02,0.0,0.0
2012-10-28,5,0,0,0,25.3,5.4,105.14,0.0,0.0
2012-10-28,6,0,0,0,25.4,5.6,91.44,0.0,0.0
2012-10-28,7,7,0,7,25.6,5.7,77.99,30100.0,7616.722
2012-10-28,8,158,3,157,25.8,5.7,65.19,679400.0,643247.449
2012-10-28,9,598,876,75,26.1,5.7,53.34,2571400.0,2474628.799
2012-10-28,10,600,331,358,26.3,5.6,43.26,2580000.0,2482882.592
2012-10-28,11,845,945,85,26.4,5.4,36.47,3633500.0,3489134.717
2012-10-28,12,456,63,404,26.6,5.2,34.96,1960800.0,1886974.84
2012-10-28,13,164,0,164,26.6,5.2,39.35,705200.0,668428.995
2012-10-28,14,131,0,131,26.7,5.3,48.04,563300.0,529859.263
2012-10-28,15,114,0,114,26.6,5.6,59.15,490200.0,458406.907
2012-10-28,16,25,0,25,26.4,5.9,71.56,107500.0,83578.649
2012-10-28,17,62,371,27,26.0,6.2,84.6,266600.0,239559.932
2012-10-28,18,0,0,0,25.8,6.4,98.31,0.0,0.0
2012-10-28,19,0,0,0,25.6,6.6,112.12,0.0,0.0
2012-10-28,20,0,0,0,25.6,6.7,126.06,0.0,0.0
2012-10-28,21,0,0,0,25.6,6.9,140.03,0.0,0.0
2012-10-28,22,0,0,0,25.6,6.9,153.86,0.0,0.0
2012-10-28,23,0,0,0,25.6,6.9,166.84,0.0,0.0
2012-10-29,0,0,0,0,25.5,6.9,171.57,0.0,0.0
2012-10-29,1,0,0,0,25.5,6.9,160.58,0.0,0.0
2012-10-29,2,0,0,0,25.5,6.8,146.99,0.0,0.0
2012-10-29,3,0,0,0,25.5,6.7,133.06,0.0,0.0
2012-10-29,4,0,0,0,25.4,6.5,119.1,0.0,0.0
2012-10-29,5,0,0,0,25.4,6.1,105.23,0.0,0.0
2012-10-29,6,0,0,0,25.5,5.8,91.54,0.0,0.0
2012-10-29,7,106,14,103,25.8,5.8,78.11,455800.0,424766.28
2012-10-29,8,76,0,76,26.1,5.9,65.35,326800.0,298522.8
2012-10-29,9,135,0,134,26.3,6.1,53.54,580500.0,546664.867
2012-10-29,10,580,267,387,26.6,6.3,43.51,2494000.0,2400315.878
2012-10-29,11,852,952,90,26.8,6.5,36.78,3663600.0,3517743.763
2012-10-29,12,870,956,90,26.9,6.5,35.29,3741000.0,3583333.333
2012-10-29,13,430,60,384,26.9,6.5,39.65,1849000.0,1779027.049
2012-10-29,14,688,913,81,26.9,6.4,48.29,2958400.0,2845416.381
2012-10-29,15,282,43,260,26.8,6.5,59.36,1212600.0,1162496.388
2012-10-29,16,121,4,120,26.6,6.7,71.72,520300.0,487834.061
2012-10-29,17,59,338,28,26.3,7.0,84.74,253700.0,226920.955
2012-10-29,18,0,0,0,26.0,7.3,98.43,0.0,0.0
2012-10-29,19,0,0,0,25.8,7.3,112.23,0.0,0.0
2012-10-29,20,0,0,0,25.7,7.2,126.16,0.0,0.0
2012-10-29,21,0,0,0,25.7,7.0,140.14,0.0,0.0
2012-10-29,22,0,0,0,25.7,6.8,153.99,0.0,0.0
2012-10-29,23,0,0,0,25.7,6.5,167.04,0.0,0.0
2012-10-30,0,0,0,0,25.6,6.2,171.86,0.0,0.0
2012-10-30,1,0,0,0,25.6,6.0,160.71,0.0,0.0
2012-10-30,2,0,0,0,25.5,5.9,147.08,0.0,0.0
2012-10-30,3,0,0,0,25.5,5.8,133.14,0.0,0.0
2012-10-30,4,0,0,0,25.5,5.7,119.18,0.0,0.0
2012-10-30,5,0,0,0,25.4,5.5,105.32,0.0,0.0
2012-10-30,6,0,0,0,25.5,5.5,91.65,0.0,0.0
2012-10-30,7,164,584,45,25.8,5.6,78.24,705200.0,668428.995
2012-10-30,8,270,101,228,26.1,5.7,65.51,1161000.0,1112353.931
2012-10-30,9,596,880,76,26.3,5.7,53.74,2562800.0,2466374.365
2012-10-30,10,573,267,380,26.6,5.8,43.76,2463900.0,2371402.42
2012-10-30,11,613,227,433,26.8,5.8,37.09,2635900.0,2536516.662
2012-10-30,12,334,3,332,26.9,5.8,35.62,1436200.0,1379514.331
2012-10-30,13,583,214,419,27.0,5.8,39.94,2506900.0,2412704.962
2012-10-30,14,675,892,85,27.0,5.9,48.53,2902500.0,2791938.195
2012-10-30,15,492,820,76,26.9,6.0,59.55,2115600.0,2036262.586
2012-10-30,16,272,682,60,26.6,6.1,71.89,1169600.0,1120712.606
2012-10-30,17,35,1,35,26.3,6.1,84.88,150500.0,125757.337
2012-10-30,18,0,0,0,26.1,6.1,98.55,0.0,0.0
2012-10-30,19,0,0,0,25.9,6.1,112.34,0.0,0.0
2012-10-30,20,0,0,0,25.8,5.9,126.26,0.0,0.0
2012-10-30,21,0,0,0,25.7,5.7,140.24,0.0,0.0
2012-10-30,22,0,0,0,25.7,5.6,154.11,0.0,0.0
2012-10-30,23,0,0,0,25.6,5.3,167.24,0.0,0.0
2012-10-31,0,0,0,0,25.6,5.0,172.15,0.0,0.0
2012-10-31,1,0,0,0,25.5,4.7,160.83,0.0,0.0
2012-10-31,2,0,0,0,25.4,4.5,147.17,0.0,0.0
2012-10-31,3,0,0,0,25.4,4.3,133.22,0.0,0.0
2012-10-31,4,0,0,0,25.3,4.2,119.27,0.0,0.0
2012-10-31,5,0,0,0,25.2,4.3,105.41,0.0,0.0
2012-10-31,6,0,0,0,25.3,4.5,91.76,0.0,0.0
2012-10-31,7,109,27,103,25.6,4.7,78.37,468700.0,437382.714
2012-10-31,8,259,81,225,25.9,4.7,65.67,1113700.0,1066369.786
2012-10-31,9,56,0,56,26.1,4.7,53.94,240800.0,214280.539
2012-10-31,10,254,1,254,26.4,4.7,44.02,1092200.0,1045461.507
2012-10-31,11,169,0,168,26.6,4.8,37.39,726700.0,689409.22
2012-10-31,12,539,135,430,26.7,5.0,35.94,2317700.0,2230854.185
2012-10-31,13,440,70,387,26.8,5.2,40.23,1892000.0,1820558.221
2012-10-31,14,679,919,73,26.7,5.5,48.77,2919700.0,2808395.899
2012-10-31,15,496,854,66,26.5,5.7,59.75,2132800.0,2052837.323
2012-10-31,16,139,7,136,26.2,5.9,72.05,597700.0,563467.914
2012-10-31,17,58,375,25,25.9,5.9,85.01,249400.0,222707.643
2012-10-31,18,0,0,0,25.6,5.9,98.67,0.0,0.0
2012-10-31,19,0,0,0,25.5,5.7,112.44,0.0,0.0
2012-10-31,20,0,0,0,25.4,5.5,126.36,0.0,0.0
2012-10-31,21,0,0,0,25.3,5.2,140.33,0.0,0.0
2012-10-31,22,0,0,0,25.2,4.9,154.22,0.0,0.0
2012-10-31,23,0,0,0,25.1,4.5,167.42,0.0,0.0
2012-11-01,0,0,0,0,25.0,4.1,172.43,0.0,0.0
2012-11-01,1,0,0,0,24.9,3.7,160.95,0.0,0.0
2012-11-01,2,0,0,0,24.9,3.3,147.25,0.0,0.0
2012-11-01,3,0,0,0,24.8,2.9,133.3,0.0,0.0
2012-11-01,4,0,0,0,24.8,2.7,119.35,0.0,0.0
2012-11-01,5,0,0,0,24.8,2.5,105.51,0.0,0.0
2012-11-01,6,0,0,0,25.0,2.4,91.87,0.0,0.0
2012-11-01,7,162,593,44,25.3,2.5,78.51,696600.0,660035.786
2012-11-01,8,389,795,64,25.7,2.7,65.84,1672700.0,1608582.091
2012-11-01,9,594,887,75,26.1,2.8,54.15,2554200.0,2458119.293
2012-11-01,10,750,935,81,26.5,3.0,44.27,3225000.0,3100094.47
