date,hour,n_slots_of_12,poa_wm2,dc_w,ac_w
2012-08-22,9,12,744.428,3201042.318,3077233.268
2012-08-22,10,12,813.208,3496794.951,3359102.539
2012-08-22,11,12,845.514,3635709.134,3491234.692
2012-08-22,12,12,816.678,3511716.533,3373303.623
2012-08-22,13,12,709.424,3050522.329,2933488.643
2012-08-22,14,12,535.31,2301834.597,2215590.986
2012-08-22,15,12,318.58,1369894.653,1315205.889
2012-08-22,16,12,131.048,563506.527,530061.07
2012-08-22,17,12,20.095,86407.317,62882.998
2012-08-23,6,12,76.958,330917.589,302554.625
2012-08-23,7,12,335.692,1443477.432,1386570.275
2012-08-23,8,12,568.809,2445877.422,2354086.542
2012-08-23,9,12,688.333,2959832.009,2846785.995
2012-08-23,10,12,732.474,3149637.829,3028164.68
2012-08-23,11,12,738.823,3176936.997,3054226.176
2012-08-23,12,12,573.628,2466598.532,2373994.896
2012-08-23,13,12,421.849,1813949.005,1745161.526
2012-08-23,14,12,403.378,1734526.344,1668385.739
2012-08-23,15,12,191.469,823314.963,783639.124
2012-08-23,16,12,68.366,293975.349,266376.593
2012-08-23,17,12,17.78,76452.976,53114.694
2012-08-24,6,12,159.199,684554.637,648278.983
2012-08-24,7,12,303.301,1304193.05,1251445.511
2012-08-24,8,12,530.176,2279755.86,2194346.672
2012-08-24,9,12,406.493,1747920.825,1681337.654
2012-08-24,10,12,747.868,3215831.037,3091345.733
2012-08-24,11,12,877.663,3773949.015,3583333.333
2012-08-24,12,12,817.7,3516109.238,3377483.857
2012-08-24,13,12,686.237,2950820.181,2838166.534
2012-08-24,14,12,265.881,1143286.771,1095135.738
2012-08-24,15,12,117.39,504776.083,472658.139
2012-08-24,16,12,100.316,431359.195,400858.784
2012-08-24,17,12,19.248,82765.667,59309.506
2012-08-25,6,12,143.092,615297.004,580656.154
2012-08-25,7,12,296.915,1276736.584,1224789.217
2012-08-25,8,12,529.705,2277730.976,2192398.103
2012-08-25,9,12,637.716,2742177.607,2638411.742
2012-08-25,10,12,823.745,3542103.916,3402217.779
2012-08-25,11,12,856.991,3685059.401,3538135.424
2012-08-25,12,12,812.584,3494111.112,3356548.087
2012-08-25,13,12,704.162,3027898.116,2911865.879
2012-08-25,14,12,542.835,2334188.988,2246714.993
2012-08-25,15,12,346.939,1491836.088,1433445.506
2012-08-25,16,12,136.162,585495.043,551544.895
2012-08-25,17,12,22.044,94791.098,71109.43
2012-08-26,6,12,99.702,428717.77,398274.687
2012-08-26,7,12,211.638,910044.869,868159.246
2012-08-26,8,12,359.306,1545016.324,1484971.067
2012-08-26,9,12,465.444,2001408.986,1926157.835
2012-08-26,10,12,800.391,3441679.299,3306631.494
2012-08-26,11,12,780.605,3356601.055,3225583.979
2012-08-26,12,12,775.862,3336207.943,3206147.727
2012-08-26,13,12,720.241,3097036.607,2977930.088
2012-08-26,14,12,431.65,1856095.667,1785881.438
2012-08-26,15,12,351.646,1512076.805,1453059.327
2012-08-26,16,12,110.917,476944.02,445444.762
2012-08-26,17,12,22.597,97168.824,73442.419
2012-08-27,6,12,138.404,595137.595,560964.807
2012-08-27,7,12,248.991,1070661.297,1024511.582
2012-08-27,8,12,392.623,1688278.167,1623653.722
2012-08-27,9,12,583.327,2508305.286,2414054.504
2012-08-27,10,12,772.313,3320944.436,3191598.043
2012-08-27,11,12,875.574,3764969.499,3583333.333
2012-08-27,12,12,789.327,3394105.401,3261319.206
2012-08-27,13,12,692.942,2979650.667,2865739.295
2012-08-27,14,12,492.09,2115986.576,2036635.137
2012-08-27,15,12,310.567,1335437.301,1281771.271
2012-08-27,16,12,113.051,486120.534,454418.029
2012-08-27,17,12,9.617,41353.079,18663.94
2012-08-28,6,12,112.74,484783.503,453110.656
2012-08-28,7,12,276.426,1188632.037,1139208.311
2012-08-28,8,12,497.723,2140210.982,2059978.108
2012-08-28,9,12,687.496,2956234.538,2843345.239
2012-08-28,10,12,776.488,3338898.401,3208712.153
2012-08-28,11,12,838.705,3606433.036,3463401.78
2012-08-28,12,12,760.14,3268603.744,3141689.847
2012-08-28,13,12,550.955,2369106.271,2280294.272
2012-08-28,14,12,292.422,1257412.522,1206024.414
2012-08-28,15,12,197.774,850427.381,810067.735
2012-08-28,16,12,108.606,467006.743,435726.76
2012-08-28,17,12,13.588,58426.263,35422.7
2012-08-29,6,12,151.873,653054.612,617527.649
2012-08-29,7,12,326.322,1403185.673,1347499.042
2012-08-29,8,12,354.432,1524057.943,1464667.715
2012-08-29,9,12,700.513,3012207.434,2896867.138
2012-08-29,10,12,866.072,3724109.823,3575232.628
2012-08-29,11,12,629.686,2707648.797,2605317.494
2012-08-29,12,12,462.567,1989038.053,1914222.819
2012-08-29,13,12,730.394,3140693.029,3019624.012
2012-08-29,14,12,305.31,1312832.391,1259831.724
2012-08-29,15,12,223.127,959445.165,916271.803
2012-08-29,16,12,95.132,409066.985,379048.496
2012-08-29,17,12,15.74,67681.818,44506.749
2012-08-30,6,12,114.981,494419.463,462532.522
2012-08-30,7,12,351.198,1510151.851,1451194.144
2012-08-30,8,12,567.284,2439320.628,2347786.156
2012-08-30,9,12,726.79,3125195.913,3004825.428
2012-08-30,10,12,831.735,3576460.848,3434899.417
2012-08-30,11,12,841.769,3619607.964,3475928.158
2012-08-30,12,12,723.034,3109048.276,2989403.436
2012-08-30,13,12,510.093,2193401.58,2111215.499
2012-08-30,14,12,416.753,1792040.004,1723988.122
2012-08-30,15,12,196.71,845851.995,805608.192
2012-08-30,16,12,115.453,496449.651,464517.5
2012-08-30,17,12,14.487,62294.397,39219.247
2012-08-31,6,12,101.924,438272.723,407621.98
2012-08-31,7,12,343.708,1477944.019,1419981.653
2012-08-31,8,12,473.431,2035754.216,1959285.896
2012-08-31,9,12,738.01,3173444.13,3050892.026
2012-08-31,10,12,754.341,3243665.548,3117902.305
2012-08-31,11,12,853.024,3668004.833,3521929.753
2012-08-31,12,12,794.735,3417360.129,3283470.876
2012-08-31,13,12,685.362,2947057.779,2834567.736
2012-08-31,14,12,503.806,2166366.373,2085176.107
2012-08-31,15,12,331.831,1426871.941,1370469.501
2012-08-31,16,12,136.664,587654.474,553654.536
2012-08-31,17,12,15.488,66598.81,43443.847
2012-09-01,6,12,96.405,414543.266,384406.786
2012-09-01,7,12,277.381,1192738.978,1143199.105
2012-09-01,8,12,379.307,1631020.1,1568247.128
2012-09-01,9,12,538.757,2316655.646,2229849.538
2012-09-01,10,12,865.087,3719874.825,3571210.093
2012-09-01,11,12,868.636,3735133.526,3583333.333
2012-09-01,12,12,805.291,3462753.121,3326697.235
2012-09-01,13,12,682.285,2933824.306,2821908.733
2012-09-01,14,12,517.228,2224081.445,2140757.646
2012-09-01,15,12,324.709,1396250.246,1340772.288
2012-09-01,16,12,113.806,489365.066,457590.525
2012-09-01,17,12,14.258,61307.672,38250.796
2012-09-02,6,12,121.332,521728.903,489230.828
2012-09-02,7,12,359.183,1544486.424,1484457.776
2012-09-02,8,12,463.064,1991173.735,1916283.34
2012-09-02,9,12,570.705,2454032.529,2361922.219
2012-09-02,10,12,823.014,3538961.111,3399227.713
2012-09-02,11,12,816.495,3510927.739,3372552.965
2012-09-02,12,12,825.712,3550560.707,3410263.151
2012-09-02,13,12,576.052,2477025.097,2384011.089
2012-09-02,14,12,435.198,1871350.625,1800616.199
2012-09-02,15,12,233.62,1004566.318,960198.322
2012-09-02,16,12,93.354,401421.151,371566.963
2012-09-02,17,12,13.022,55995.435,33036.792
2012-09-03,6,12,123.967,533056.027,500302.58
2012-09-03,7,12,283.528,1219168.382,1168877.582
2012-09-03,8,12,545.161,2344191.071,2256334.881
2012-09-03,9,12,739.801,3181142.363,3058240.31
2012-09-03,10,12,797.242,3428140.971,3293738.755
2012-09-03,11,12,852.822,3667134.244,3521102.43
2012-09-03,12,12,803.064,3453175.19,3317577.947
2012-09-03,13,12,689.264,2963833.3,2850612.848
2012-09-03,14,12,519.628,2234400.69,2150692.388
2012-09-03,15,12,308.729,1327533.88,1274100.986
2012-09-03,16,12,103.284,444119.435,413341.235
2012-09-03,17,12,7.717,33185.125,10645.518
2012-09-04,6,12,105.28,452701.992,421736.158
2012-09-04,7,12,372.939,1603639.586,1541741.96
2012-09-04,8,12,580.664,2496856.239,2403059.117
2012-09-04,9,12,723.941,3112945.976,2993126.188
2012-09-04,10,12,823.649,3541690.322,3401824.29
2012-09-04,11,12,882.379,3794228.24,3583333.333
2012-09-04,12,12,765.16,3290189.208,3162275.013
2012-09-04,13,12,546.435,2349672.375,2261606.369
2012-09-04,14,12,453.565,1950330.289,1876870.463
2012-09-04,15,12,312.812,1345091.821,1291140.269
2012-09-04,16,12,101.456,436258.788,405651.879
2012-09-04,17,12,11.268,48451.737,25632.173
2012-09-05,6,12,88.719,381491.535,352063.236
2012-09-05,7,12,223.97,963072.106,919803.366
2012-09-05,8,12,389.143,1673316.182,1609178.277
2012-09-05,9,12,513.025,2206007.595,2123355.023
2012-09-05,10,12,618.631,2660114.452,2559741.183
2012-09-05,11,12,870.253,3742086.212,3583333.333
2012-09-05,12,12,660.791,2841401.323,2733455.653
2012-09-05,13,12,511.158,2197979.696,2115624.358
2012-09-05,14,12,504.912,2171121.351,2089756.397
2012-09-05,15,12,288.574,1240869.156,1189957.265
2012-09-05,16,12,104.479,449258.374,418367.901
2012-09-05,17,12,14.236,61216.504,38161.315
2012-09-06,6,12,125.857,541186.802,508249.362
2012-09-06,7,12,378.893,1629241.868,1566525.943
2012-09-06,8,12,594.57,2556650.18,2460471.267
2012-09-06,9,12,746.311,3209135.578,3084956.676
2012-09-06,10,12,830.266,3570144.807,3428892.12
2012-09-06,11,12,879.037,3779857.363,3583333.333
2012-09-23,16,12,73.909,317809.893,289719.433
2012-09-23,17,12,2.954,12703.623,0.0
2012-09-24,6,12,124.316,534557.171,501769.797
2012-09-24,7,12,342.987,1474844.397,1416977.347
2012-09-24,8,12,508.371,2185994.848,2104082.215
2012-09-24,9,12,405.549,1743862.264,1677413.356
2012-09-24,10,12,447.275,1923282.677,1850762.272
2012-09-24,11,12,528.972,2274578.202,2189364.083
2012-09-24,12,12,567.662,2440944.602,2349346.657
2012-09-24,13,12,566.718,2436888.198,2345448.753
2012-09-24,14,12,444.937,1913230.367,1841057.489
2012-09-24,15,12,175.427,754334.031,716369.313
2012-09-24,16,12,77.67,333981.229,305554.36
2012-09-24,17,12,3.582,15403.038,0.0
2012-09-25,6,12,82.184,353393.089,324559.412
2012-09-25,7,12,295.962,1272636.279,1220807.849
2012-09-25,8,12,585.734,2518654.392,2423992.559
2012-09-25,9,12,688.164,2959103.869,2846089.583
2012-09-25,10,12,789.188,3393509.78,3260751.777
2012-09-25,11,12,802.856,3452279.095,3316724.721
2012-09-25,12,12,754.309,3243530.07,3117773.063
2012-09-25,13,12,652.171,2804336.525,2697962.173
2012-09-25,14,12,477.186,2051897.865,1974853.902
2012-09-25,15,12,271.767,1168597.373,1119738.146
2012-09-25,16,12,78.381,337036.771,308546.084
2012-09-25,17,12,3.012,12952.514,0.0
2012-09-26,6,12,90.621,389670.289,360067.629
2012-09-26,7,12,166.068,714090.374,677104.923
2012-09-26,8,12,567.332,2439528.038,2347985.46
2012-09-26,9,12,639.492,2749817.344,2645732.68
2012-09-26,10,12,739.553,3180079.033,3057225.347
2012-09-26,11,12,741.885,3190104.865,3066794.744
2012-09-26,12,12,762.901,3280473.266,3153009.818
2012-09-26,13,12,636.153,2735458.415,2631972.52
2012-09-26,14,12,475.286,2043727.689,1966975.336
2012-09-26,15,12,267.244,1149150.287,1100835.685
2012-09-26,16,12,76.285,328027.248,299724.501
2012-09-26,17,12,2.774,11929.587,0.0
2012-09-27,6,12,137.798,592530.67,558418.154
2012-09-27,7,12,372.201,1600465.384,1538668.817
2012-09-27,8,12,526.019,2261880.316,2177143.611
2012-09-27,9,12,589.857,2536384.39,2441016.194
2012-09-27,10,12,684.335,2942640.394,2830342.28
2012-09-27,11,12,558.579,2401889.799,2311811.965
2012-09-27,12,12,498.689,2144363.752,2063979.265
2012-09-27,13,12,281.823,1211837.88,1161755.963
2012-09-27,14,12,293.28,1261105.183,1209610.455
2012-09-27,15,12,111.984,481532.923,449932.118
2012-09-27,16,12,68.434,294265.805,266661.086
2012-09-27,17,12,2.471,10623.789,0.0
2012-09-28,6,12,156.958,674917.303,638871.62
2012-09-28,7,12,260.424,1119825.205,1072325.682
2012-09-28,8,12,511.851,2200958.354,2118492.796
2012-09-28,9,12,692.885,2979404.423,2865503.824
2012-09-28,10,12,734.911,3160118.278,3038170.735
2012-09-28,11,12,722.47,3106622.906,2987086.864
2012-09-28,12,12,619.988,2665949.251,2565336.687
2012-09-28,13,12,492.552,2117973.738,2038550.184
2012-09-28,14,12,358.572,1541859.791,1481913.43
2012-09-28,15,12,157.628,677798.974,641684.611
2012-09-28,16,12,51.461,221282.748,195153.293
2012-09-28,17,12,1.871,8044.848,0.0
2012-09-29,6,12,91.361,392854.249,363183.553
2012-09-29,7,12,146.654,630610.181,595611.44
2012-09-29,8,12,362.463,1558589.809,1498118.303
2012-09-29,9,12,430.044,1849190.64,1779211.213
2012-09-29,10,12,607.052,2610324.179,2511980.921
2012-09-29,11,12,415.858,1788190.127,1720267.077
2012-09-29,12,12,425.921,1831459.76,1762081.372
2012-09-29,13,12,271.856,1168978.654,1120108.716
2012-09-29,14,12,248.908,1070302.391,1024162.454
2012-09-29,15,12,65.626,282191.472,254834.0
2012-09-29,16,12,65.868,283232.492,255853.753
2012-09-29,17,12,2.328,10009.062,0.0
2012-09-30,6,12,149.574,643169.733,607875.943
2012-09-30,7,12,220.06,946259.041,903431.472
2012-09-30,8,12,503.19,2163716.4,2082623.402
2012-09-30,9,12,431.151,1853949.589,1783808.381
2012-09-30,10,12,686.229,2950784.093,2838132.015
2012-09-30,11,12,457.586,1967619.366,1893555.739
2012-09-30,12,12,476.989,2051052.781,1974039.008
2012-09-30,13,12,613.197,2636749.056,2537331.092
2012-09-30,14,12,418.708,1800443.186,1732109.657
2012-09-30,15,12,223.459,960872.599,917661.713
2012-09-30,16,12,73.023,313999.733,285988.206
2012-09-30,17,12,0.803,3451.827,0.0
2012-10-01,6,12,147.614,634740.255,599644.641
2012-10-01,7,12,346.026,1487912.972,1429643.487
2012-10-01,8,12,501.889,2158121.193,2077233.371
2012-10-01,9,12,328.928,1414388.444,1358363.865
2012-10-01,10,12,624.535,2685501.806,2584085.213
2012-10-01,11,12,333.029,1432024.887,1375466.08
2012-10-01,12,12,472.9,2033471.5,1957084.394
2012-10-01,13,12,399.116,1716198.225,1650660.685
2012-10-01,14,12,247.88,1065882.358,1019862.736
2012-10-01,15,12,173.878,747673.974,709872.285
2012-10-01,16,12,51.826,222850.677,196690.013
2012-10-01,17,12,1.611,6927.925,0.0
2012-10-02,6,12,77.364,332663.75,304264.372
2012-10-02,7,12,188.178,809163.444,769841.998
2012-10-02,8,12,283.688,1219856.691,1169546.254
2012-10-02,9,12,272.494,1171723.588,1122776.505
2012-10-02,10,12,518.393,2229091.933,2145581.555
2012-10-02,11,12,658.565,2831831.106,2724292.292
2012-10-02,12,12,707.078,3040434.062,2923847.475
2012-10-02,13,12,607.751,2613328.089,2514862.965
2012-10-02,14,12,393.142,1690510.755,1625813.543
2012-10-02,15,12,207.065,890380.665,849001.767
2012-10-02,16,12,61.29,263548.43,236570.238
2012-10-02,17,12,1.145,4923.553,0.0
2012-10-03,6,12,125.573,539965.735,507055.964
2012-10-03,7,12,300.466,1292001.724,1239610.285
2012-10-03,8,12,420.02,1806085.612,1737562.625
2012-10-03,9,12,405.544,1743837.993,1677389.887
2012-10-03,10,12,385.028,1655620.033,1592055.081
2012-10-03,11,12,374.242,1609241.02,1547164.846
2012-10-03,12,12,544.985,2343435.129,2255607.855
2012-10-03,13,12,311.904,1341188.711,1287352.686
2012-10-03,14,12,111.891,481130.46,449538.568
2012-10-03,15,12,70.037,301157.778,273411.366
2012-10-03,16,12,22.835,98189.129,74443.513
2012-10-03,17,12,0.545,2343.288,0.0
2012-10-04,6,12,152.101,654034.159,618484.042
2012-10-04,7,12,335.743,1443696.316,1386782.49
2012-10-04,8,12,472.725,2032717.323,1956357.039
2012-10-04,9,12,549.499,2362845.587,2274274.268
2012-10-04,10,12,529.228,2275678.356,2190422.808
2012-10-04,11,12,697.352,2998614.973,2883872.368
2012-10-04,12,12,707.171,3040836.084,2924231.696
2012-10-04,13,12,378.259,1626513.834,1563885.372
2012-10-04,14,12,294.825,1267747.147,1216060.346
2012-10-04,15,12,163.158,701578.274,664894.433
2012-10-04,16,12,42.765,183889.871,158498.423
2012-10-04,17,12,1.398,6011.351,0.0
2012-10-05,6,12,147.722,635206.369,600099.813
2012-10-05,7,12,351.991,1513562.49,1454498.857
2012-10-05,8,12,552.119,2374113.229,2285108.503
2012-10-05,9,12,651.145,2799923.112,2693735.07
2012-10-05,10,12,596.459,2564773.922,2468269.028
2012-10-05,11,12,516.111,2219277.042,2136131.945
2012-10-05,12,12,490.358,2108538.803,2029457.341
2012-10-05,13,12,260.468,1120011.433,1072506.757
2012-10-05,14,12,408.773,1757723.409,1690815.368
2012-10-05,15,12,261.793,1125711.227,1078048.701
2012-10-05,16,12,50.297,216276.232,190246.289
2012-10-05,17,12,0.631,2714.86,0.0
2012-10-06,6,12,130.055,559235.627,525887.712
2012-10-06,7,12,302.268,1299752.227,1247134.55
2012-10-06,8,12,442.753,1903836.915,1831987.995
2012-10-06,9,12,516.304,2220105.798,2136929.889
2012-10-06,10,12,645.095,2773909.524,2668816.21
2012-10-06,11,12,503.812,2166391.985,2085200.778
2012-10-06,12,12,322.806,1388066.39,1332834.132
2012-10-06,13,12,337.132,1449669.715,1392573.735
2012-10-06,14,12,284.058,1221449.333,1171093.442
2012-10-06,15,12,193.591,832441.431,792536.121
2012-10-06,16,12,58.729,252535.858,225780.298
2012-10-06,17,12,0.586,2520.69,0.0
2012-10-07,6,12,145.4,625218.723,590346.219
2012-10-07,7,12,270.317,1162363.167,1113678.888
2012-10-07,8,12,526.015,2261866.195,2177130.019
2012-10-07,9,12,675.155,2903166.8,2792576.265
2012-10-07,10,12,738.933,3177410.068,3054677.742
2012-10-07,11,12,776.485,3338884.688,3208699.083
2012-10-07,12,12,692.439,2977487.869,2863671.098
2012-10-07,13,12,520.638,2238741.338,2154871.025
2012-10-07,14,12,348.966,1500555.255,1441895.056
2012-10-07,15,12,197.179,847870.064,807575.188
2012-10-07,16,12,47.907,205999.302,180172.951
2012-10-07,17,12,0.761,3270.454,0.0
2012-10-08,6,12,88.013,378455.681,349091.957
2012-10-08,7,12,273.331,1175324.949,1126276.552
2012-10-08,8,12,487.321,2095480.819,2016871.541
2012-10-08,9,12,667.08,2868445.977,2759346.286
2012-10-08,10,12,764.231,3286192.477,3158463.8
2012-10-08,11,12,779.021,3349790.025,3219092.928
2012-10-08,12,12,667.182,2868881.979,2759763.631
2012-10-08,13,12,535.966,2304655.696,2218305.163
2012-10-08,14,12,258.433,1111262.274,1063999.352
2012-10-08,15,12,169.727,729827.473,692460.752
2012-10-08,16,12,44.71,192255.101,166699.602
2012-10-08,17,12,0.505,2170.741,0.0
2012-10-09,6,12,133.808,575373.58,541656.264
2012-10-09,7,12,338.227,1454377.915,1397138.145
2012-10-09,8,12,526.681,2264726.242,2179882.657
2012-10-09,9,12,663.87,2854641.759,2746131.897
2012-10-09,10,12,745.586,3206021.131,3081984.623
2012-10-09,11,12,752.514,3235810.458,3110408.536
2012-10-09,12,12,693.87,2983643.083,2869556.976
2012-10-09,13,12,572.624,2462282.646,2369848.6
2012-10-09,14,12,401.267,1725449.138,1659607.571
2012-10-09,15,12,191.029,821424.887,781796.481
2012-10-09,16,12,44.162,189894.602,164385.456
2012-10-09,17,12,0.598,2571.88,0.0
2012-10-10,6,12,129.56,557109.973,523810.548
2012-10-10,7,12,309.636,1331434.278,1277886.396
2012-10-10,8,12,343.005,1474919.858,1417050.489
2012-10-10,9,12,471.565,2027729.341,1951546.329
2012-10-10,10,12,715.758,3077760.745,2959515.493
2012-10-10,11,12,710.359,3054545.423,2937333.194
2012-10-10,12,12,677.708,2914143.186,2803079.178
2012-10-10,13,12,509.547,2191052.997,2108953.674
2012-10-10,14,12,405.301,1742794.325,1676380.721
2012-10-10,15,12,204.273,878372.968,837301.85
2012-10-10,16,12,45.825,197048.03,171398.264
2012-10-10,17,12,0.595,2559.083,0.0
2012-10-11,6,12,146.591,630341.898,595349.444
2012-10-11,7,12,350.71,1508051.57,1449159.044
2012-10-11,8,12,539.431,2319555.213,2232638.837
2012-10-11,9,12,661.123,2842829.557,2734823.101
2012-10-11,10,12,728.4,3132118.853,3011436.573
2012-10-11,11,12,743.519,3197133.846,3073503.207
2012-10-11,12,12,676.522,2909043.114,2798199.23
2012-10-11,13,12,534.202,2297069.797,2211006.619
2012-10-11,14,12,331.296,1424570.936,1368238.246
2012-10-11,15,12,203.4,874618.853,833643.704
2012-10-11,16,12,40.132,172567.95,147397.574
2012-10-11,17,12,0.536,2303.571,0.0
2012-10-12,6,12,133.29,573145.145,539478.972
2012-10-12,7,12,339.951,1461791.266,1404324.702
2012-10-12,8,12,509.732,2191847.773,2109719.096
2012-10-12,9,12,672.479,2891661.299,2781565.943
2012-10-12,10,12,716.841,3082417.755,2963964.717
2012-10-12,11,12,749.83,3224268.329,3099396.359
2012-10-12,12,12,661.499,2844446.47,2736371.176
2012-10-12,13,12,555.933,2390514.039,2300876.499
2012-10-12,14,12,393.629,1692603.387,1627837.931
2012-10-12,15,12,199.884,859500.452,818910.553
2012-10-12,16,12,42.357,182136.156,156779.024
2012-10-12,17,12,0.533,2292.098,0.0
2012-10-13,6,12,64.899,279066.413,251772.728
2012-10-13,7,12,144.56,621607.669,586819.575
2012-10-13,8,12,226.71,974852.894,931273.574
2012-10-13,9,12,503.985,2167136.453,2085917.909
2012-10-13,10,12,645.453,2775449.21,2670291.264
2012-10-13,11,12,729.323,3136086.997,3015225.814
2012-10-13,12,12,680.03,2924129.3,2812633.631
2012-10-13,13,12,565.26,2430619.13,2339424.361
2012-10-13,14,12,404.657,1740026.509,1673704.361
2012-10-13,15,12,219.368,943282.933,900533.201
2012-10-13,16,12,34.294,147463.434,122779.294
2012-10-13,17,12,0.321,1379.054,0.0
2012-10-14,6,12,135.767,583796.023,549885.02
2012-10-14,7,12,331.486,1425390.425,1369032.899
2012-10-14,8,12,371.309,1596630.07,1534955.494
2012-10-14,9,12,590.639,2539747.075,2444244.603
2012-10-14,10,12,619.04,2661870.341,2561425.091
2012-10-14,11,12,706.351,3037311.443,2920863.068
2012-10-14,12,12,557.244,2396147.64,2306292.193
2012-10-14,13,12,235.003,1010511.474,965984.761
2012-10-14,14,12,244.104,1049648.358,1004069.184
2012-10-14,15,12,125.725,540615.558,507691.064
2012-10-14,16,12,20.907,89901.95,66312.117
2012-10-14,17,12,0.193,830.963,0.0
2012-10-15,6,12,161.27,693459.495,656970.637
2012-10-15,7,12,305.307,1312821.849,1259821.491
2012-10-15,8,12,445.296,1914772.26,1842546.132
2012-10-15,9,12,589.888,2536519.869,2441146.265
2012-10-15,10,12,711.674,3060197.999,2942734.674
2012-10-15,11,12,703.672,3025790.497,2909851.327
2012-10-15,12,12,675.848,2906147.763,2795428.746
2012-10-15,13,12,506.892,2179636.197,2097957.939
2012-10-15,14,12,312.908,1345505.922,1291542.105
2012-10-15,15,12,188.922,812362.849,772961.433
2012-10-15,16,12,35.423,152316.821,127539.103
2012-10-15,17,12,0.22,945.259,0.0
2012-10-16,6,12,108.063,464669.269,433440.741
2012-10-16,7,12,213.968,920062.757,877917.699
2012-10-16,8,12,331.142,1423912.521,1367599.781
2012-10-16,9,12,440.073,1892312.438,1820859.928
2012-10-16,10,12,351.117,1509801.314,1450854.488
2012-10-16,11,12,347.723,1495207.174,1436712.428
2012-10-16,12,12,261.963,1126438.927,1078756.227
2012-10-16,13,12,386.36,1661346.747,1597596.676
2012-10-16,14,12,296.597,1275365.702,1223458.116
2012-10-16,15,12,143.194,615734.052,581083.015
2012-10-16,16,12,33.254,142993.976,118395.832
2012-10-16,17,12,0.267,1147.373,0.0
2012-10-17,6,12,122.966,528753.241,496096.932
2012-10-17,7,12,181.883,782097.362,743448.903
2012-10-17,8,12,482.586,2075118.483,1997242.578
2012-10-17,9,12,651.424,2801122.999,2694884.321
2012-10-17,10,12,707.884,3043900.893,2927160.76
2012-10-17,11,12,712.912,3065519.602,2947819.63
2012-10-17,12,12,645.852,2777161.884,2671932.021
2012-10-17,13,12,544.103,2339643.504,2251961.19
2012-10-17,14,12,379.4,1631419.735,1568633.94
2012-10-17,15,12,184.949,795279.351,756303.918
2012-10-17,16,12,36.433,156664.039,131802.331
2012-10-17,17,12,0.607,2610.714,0.0
2012-10-18,6,12,51.417,221092.991,194967.311
2012-10-18,7,12,279.456,1201660.683,1151867.997
2012-10-18,8,12,483.734,2080057.482,2002004.022
2012-10-18,9,12,637.95,2743183.323,2639375.52
2012-10-18,10,12,568.451,2444340.384,2352609.644
2012-10-18,11,12,699.017,3005773.255,2890716.083
2012-10-18,12,12,670.946,2885067.878,2775255.775
2012-10-18,13,12,430.245,1850053.393,1780044.651
2012-10-18,14,12,254.689,1095161.104,1048341.353
2012-10-18,15,12,186.548,802154.762,763008.191
2012-10-18,16,12,38.44,165293.606,140264.684
2012-10-18,17,12,0.13,558.241,0.0
2012-10-19,6,12,118.66,510238.008,477997.864
2012-10-19,7,12,335.039,1440669.017,1383847.388
2012-10-19,8,12,451.775,1942632.677,1869440.849
2012-10-19,9,12,434.251,1867281.178,1796685.718
2012-10-19,10,12,439.122,1888223.378,1816911.245
2012-10-19,11,12,675.069,2902796.11,2792221.548
2012-10-19,12,12,647.862,2785808.662,2680215.323
2012-10-19,13,12,533.62,2294565.435,2208597.013
2012-10-19,14,12,362.763,1559882.81,1499370.617
2012-10-19,15,12,162.284,697821.069,661227.533
2012-10-19,16,12,36.09,155187.9,130354.73
2012-10-19,17,12,0.311,1337.572,0.0
2012-10-20,6,12,144.288,620436.619,585675.874
2012-10-20,7,12,342.393,1472289.727,1414501.174
2012-10-20,8,12,480.097,2064415.261,1986923.407
2012-10-20,9,12,529.873,2278454.115,2193093.992
2012-10-20,10,12,601.679,2587221.388,2489812.777
2012-10-20,11,12,703.225,3023866.8,2908012.543
2012-10-20,12,12,657.082,2825452.596,2718184.51
2012-10-20,13,12,535.745,2303702.935,2217388.521
2012-10-20,14,12,369.631,1589412.654,1527967.3
2012-10-20,15,12,163.412,702673.132,665962.953
2012-10-20,16,12,33.21,142803.303,118208.823
2012-10-20,17,12,0.137,588.69,0.0
2012-10-21,6,12,127.081,546448.339,513391.53
2012-10-21,7,12,327.945,1410163.465,1354266.466
2012-10-21,8,12,497.869,2140835.581,2060579.913
2012-10-21,9,12,594.869,2557936.463,2461705.973
2012-10-21,10,12,593.973,2554082.174,2458006.188
2012-10-21,11,12,453.394,1949593.257,1876159.114
2012-10-21,12,12,388.738,1671574.725,1607493.324
2012-10-21,13,12,521.955,2244407.153,2160325.123
2012-10-21,14,12,339.091,1458089.665,1400736.403
2012-10-21,15,12,175.172,753237.849,715299.99
2012-10-21,16,12,32.758,140859.519,116302.382
2012-10-21,17,12,0.116,499.107,0.0
2012-10-22,6,12,114.335,491639.685,459814.587
2012-10-22,7,12,242.983,1044826.303,999377.518
2012-10-22,8,12,482.792,2076007.256,1998099.416
2012-10-22,9,12,559.369,2405287.346,2315077.795
2012-10-22,10,12,441.184,1897091.524,1825474.766
2012-10-22,11,12,326.086,1402171.131,1346515.051
2012-10-22,12,12,378.898,1629260.828,1566544.294
2012-10-22,13,12,325.377,1399120.443,1343556.177
2012-10-22,14,12,155.601,669084.236,633177.354
2012-10-22,15,12,95.288,409736.956,379704.045
