Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25243,-,-,-,21.29,-157.82,-10,40,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Solar Zenith Angle
2012,3,16,13,30,177,0,177,24.900000000000002,6.5,25.7
2012,3,16,14,30,309,1,307,24.900000000000002,6.2,35.15
2012,3,16,15,30,113,0,113,24.900000000000002,6,47.31
2012,3,16,16,30,111,0,111,24.8,6.1000000000000005,60.54
2012,3,16,17,30,34,0,34,24.5,6.300000000000001,74.23
2012,3,16,18,30,8,0,8,24.1,6.6000000000000005,87.92
2012,3,16,19,30,0,0,0,23.900000000000002,6.9,102.17
2012,3,16,20,30,0,0,0,23.700000000000003,7.1000000000000005,116.05
2012,3,16,21,30,0,0,0,23.5,7.1000000000000005,129.64000000000001
2012,3,16,22,30,0,0,0,23.400000000000002,7.1000000000000005,142.55
2012,3,16,23,30,0,0,0,23.400000000000002,7.1000000000000005,153.65
2012,3,17,0,30,0,0,0,23.3,7.1000000000000005,159.68
2012,3,17,1,30,0,0,0,23.200000000000003,7.2,156.34
2012,3,17,2,30,0,0,0,23.200000000000003,7.4,146.32
2012,3,17,3,30,0,0,0,23.200000000000003,7.5,133.79
2012,3,17,4,30,0,0,0,23.200000000000003,7.6000000000000005,120.35000000000001
2012,3,17,5,30,0,0,0,23.200000000000003,7.800000000000001,106.53
2012,3,17,6,30,0,0,0,23.400000000000002,7.9,92.56
2012,3,17,7,30,98,9,96,23.700000000000003,8.1,78.52
2012,3,17,8,30,402,765,76,23.900000000000002,7.9,64.74
2012,3,17,9,30,635,871,90,24.200000000000003,7.6000000000000005,51.29
2012,3,17,10,30,823,926,99,24.400000000000002,7.300000000000001,38.62
2012,3,17,11,30,710,255,485,24.6,7,27.93
2012,3,17,12,30,914,605,354,24.8,6.800000000000001,22.3
2012,3,17,13,30,453,21,433,25,6.6000000000000005,25.39
2012,3,17,14,30,699,345,416,25.1,6.6000000000000005,34.94
2012,3,17,15,30,275,3,273,25.1,6.7,47.17
2012,3,17,16,30,476,798,82,24.900000000000002,6.9,60.44
2012,3,17,17,30,92,1,91,24.6,7,74.15
2012,3,17,18,30,21,118,17,24.200000000000003,7.2,87.85000000000001
2012,3,17,19,30,0,0,0,23.900000000000002,7.4,102.10000000000001
2012,3,17,20,30,0,0,0,23.700000000000003,7.5,115.96000000000001
2012,3,17,21,30,0,0,0,23.5,7.5,129.53
2012,3,17,22,30,0,0,0,23.400000000000002,7.5,142.38
2012,3,17,23,30,0,0,0,23.400000000000002,7.300000000000001,153.39000000000001
2012,3,18,0,30,0,0,0,23.3,7.2,159.29
2012,3,18,1,30,0,0,0,23.3,7.1000000000000005,155.96
2012,3,18,2,30,0,0,0,23.3,6.9,146.01
2012,3,18,3,30,0,0,0,23.3,6.7,133.54
2012,3,18,4,30,0,0,0,23.200000000000003,6.7,120.12
2012,3,18,5,30,0,0,0,23.200000000000003,6.800000000000001,106.31
2012,3,18,6,30,0,0,0,23.3,7,92.35000000000001
2012,3,18,7,30,90,4,89,23.5,7.2,78.31
2012,3,18,8,30,284,99,242,23.6,7.2,64.52
2012,3,18,9,30,500,270,330,23.8,7.1000000000000005,51.03
2012,3,18,10,30,596,201,438,24,6.9,38.33
2012,3,18,11,30,257,0,257,24.3,6.6000000000000005,27.57
2012,3,18,12,30,856,466,424,24.5,6.4,21.900000000000002
2012,3,18,13,30,925,718,275,24.6,6.1000000000000005,25.080000000000002
2012,3,18,14,30,663,260,450,24.700000000000003,5.9,34.74
2012,3,18,15,30,512,190,382,24.700000000000003,5.7,47.03
2012,3,18,16,30,120,0,120,24.5,5.6000000000000005,60.34
2012,3,18,17,30,114,4,113,24.3,5.6000000000000005,74.06
2012,3,18,18,30,11,0,11,24,5.6000000000000005,87.78
2012,3,18,19,30,0,0,0,23.8,5.7,102.02
2012,3,18,20,30,0,0,0,23.700000000000003,5.6000000000000005,115.87
2012,3,18,21,30,0,0,0,23.6,5.4,129.41
2012,3,18,22,30,0,0,0,23.5,5.1000000000000005,142.21
2012,3,18,23,30,0,0,0,23.3,4.800000000000001,153.12
2012,3,19,0,30,0,0,0,23.200000000000003,4.6000000000000005,158.91
2012,3,19,1,30,0,0,0,23.200000000000003,4.6000000000000005,155.58
2012,3,19,2,30,0,0,0,23.1,4.800000000000001,145.71
2012,3,19,3,30,0,0,0,23.1,5.2,133.28
2012,3,19,4,30,0,0,0,23.1,5.5,119.89
2012,3,19,5,30,0,0,0,23.200000000000003,5.800000000000001,106.10000000000001
2012,3,19,6,30,0,0,0,23.3,6.1000000000000005,92.14
2012,3,19,7,30,159,525,51,23.700000000000003,6.4,78.10000000000001
2012,3,19,8,30,402,752,76,23.900000000000002,6.4,64.29
2012,3,19,9,30,631,855,91,24.200000000000003,6.2,50.78
2012,3,19,10,30,816,910,100,24.400000000000002,6,38.03
2012,3,19,11,30,937,929,111,24.700000000000003,5.6000000000000005,27.21
2012,3,19,12,30,987,937,115,24.900000000000002,5.1000000000000005,21.5
2012,3,19,13,30,959,929,115,25.1,4.5,24.77
2012,3,19,14,30,853,896,115,25.200000000000003,3.9000000000000004,34.54
2012,3,19,15,30,685,847,106,25.200000000000003,3.5,46.9
2012,3,19,16,30,467,757,91,25.200000000000003,3.2,60.24
2012,3,19,17,30,225,571,67,24.900000000000002,2.9000000000000004,73.98
2012,3,19,18,30,21,92,17,24.6,2.6,87.71000000000001
2012,3,19,19,30,0,0,0,24.3,2.4000000000000004,101.94
2012,3,19,20,30,0,0,0,24.1,2.3000000000000003,115.78
2012,3,19,21,30,0,0,0,24,2.1,129.29
2012,3,19,22,30,0,0,0,23.8,2,142.04
2012,3,19,23,30,0,0,0,23.700000000000003,2,152.85
2012,3,20,0,30,0,0,0,23.6,2,158.52
2012,3,20,1,30,0,0,0,23.5,2,155.20000000000002
2012,3,20,2,30,0,0,0,23.3,2.1,145.4
2012,3,20,3,30,0,0,0,23.200000000000003,2.1,133.02
2012,3,20,4,30,0,0,0,23.200000000000003,2.1,119.66
2012,3,20,5,30,0,0,0,23.1,2.1,105.88
2012,3,20,6,30,0,0,0,23.3,2.2,91.93
2012,3,20,7,30,160,497,56,23.700000000000003,2.3000000000000003,77.88
2012,3,20,8,30,406,743,81,23.900000000000002,2.4000000000000004,64.06
2012,3,20,9,30,635,848,96,24.1,2.3000000000000003,50.53
2012,3,20,10,30,821,905,105,24.400000000000002,2.3000000000000003,37.74
2012,3,20,11,30,940,922,117,24.700000000000003,2.3000000000000003,26.85
2012,3,20,12,30,991,937,116,25.1,2.4000000000000004,21.1
2012,3,20,13,30,964,936,112,25.3,2.7,24.46
2012,3,20,14,30,854,882,126,25.400000000000002,3.1,34.34
2012,3,20,15,30,687,838,113,25.400000000000002,3.7,46.77
2012,3,20,16,30,470,755,95,25.3,4.3,60.14
2012,3,20,17,30,228,575,68,24.900000000000002,4.7,73.9
2012,3,20,18,30,22,99,18,24.5,5,87.64
2012,3,20,19,30,0,0,0,24.3,5.300000000000001,101.86
2012,3,20,20,30,0,0,0,24.1,5.6000000000000005,115.69
2012,3,20,21,30,0,0,0,23.900000000000002,5.6000000000000005,129.17000000000002
2012,3,20,22,30,0,0,0,23.8,5.4,141.86
2012,3,20,23,30,0,0,0,23.6,5.2,152.58
2012,3,21,0,30,0,0,0,23.5,5.300000000000001,158.13
2012,3,21,1,30,0,0,0,23.400000000000002,5.7,154.82
2012,3,21,2,30,0,0,0,23.400000000000002,6,145.08
2012,3,21,3,30,0,0,0,23.3,6.4,132.76
2012,3,21,4,30,0,0,0,23.200000000000003,6.800000000000001,119.42
2012,3,21,5,30,0,0,0,23.1,7,105.66
2012,3,21,6,30,0,0,0,23.200000000000003,7.1000000000000005,91.72
2012,3,21,7,30,105,11,103,23.400000000000002,7.2,77.67
2012,3,21,8,30,329,365,168,23.6,7.300000000000001,63.84
2012,3,21,9,30,374,165,269,23.900000000000002,7.300000000000001,50.28
2012,3,21,10,30,542,250,343,24.200000000000003,7.4,37.45
2012,3,21,11,30,681,270,439,24.400000000000002,7.4,26.490000000000002
2012,3,21,12,30,712,259,469,24.6,7.300000000000001,20.7
2012,3,21,13,30,695,303,419,24.6,7.300000000000001,24.16
2012,3,21,14,30,866,924,101,24.6,7.300000000000001,34.15
2012,3,21,15,30,696,874,96,24.6,7.5,46.64
2012,3,21,16,30,474,776,86,24.5,7.800000000000001,60.050000000000004
2012,3,21,17,30,229,579,67,24.3,8,73.82000000000001
2012,3,21,18,30,22,97,18,24.1,8.3,87.57000000000001
2012,3,21,19,30,0,0,0,24,8.6,101.78
2012,3,21,20,30,0,0,0,23.900000000000002,8.8,115.59
2012,3,21,21,30,0,0,0,23.8,8.700000000000001,129.05
2012,3,21,22,30,0,0,0,23.700000000000003,8.4,141.69
2012,3,21,23,30,0,0,0,23.5,8.1,152.31
2012,3,22,0,30,0,0,0,23.400000000000002,7.800000000000001,157.75
2012,3,22,1,30,0,0,0,23.3,7.6000000000000005,154.44
2012,3,22,2,30,0,0,0,23.3,7.4,144.77
2012,3,22,3,30,0,0,0,23.200000000000003,7.4,132.49
2012,3,22,4,30,0,0,0,23.200000000000003,7.5,119.19
2012,3,22,5,30,0,0,0,23.200000000000003,7.9,105.44
2012,3,22,6,30,0,0,0,23.400000000000002,8.3,91.5
2012,3,22,7,30,100,6,98,23.700000000000003,8.700000000000001,77.45
2012,3,22,8,30,329,353,172,23.900000000000002,8.8,63.61
2012,3,22,9,30,373,160,270,24.1,8.8,50.04
2012,3,22,10,30,541,245,345,24.3,8.700000000000001,37.160000000000004
2012,3,22,11,30,665,232,456,24.400000000000002,8.700000000000001,26.13
2012,3,22,12,30,708,238,485,24.400000000000002,8.8,20.3
2012,3,22,13,30,697,295,427,24.400000000000002,8.9,23.86
2012,3,22,14,30,722,380,407,24.400000000000002,8.700000000000001,33.96
2012,3,22,15,30,546,261,366,24.3,8.5,46.51
2012,3,22,16,30,335,110,280,24.200000000000003,8.3,59.95
2012,3,22,17,30,141,14,137,23.900000000000002,8.3,73.75
2012,3,22,18,30,12,0,12,23.8,8.1,87.5
2012,3,22,19,30,0,0,0,23.700000000000003,8,101.7
2012,3,22,20,30,0,0,0,23.700000000000003,8,115.5
2012,3,22,21,30,0,0,0,23.6,8,128.92000000000002
2012,3,22,22,30,0,0,0,23.5,8,141.51
2012,3,22,23,30,0,0,0,23.3,7.800000000000001,152.03
2012,3,23,0,30,0,0,0,23.200000000000003,7.5,157.36
2012,3,23,1,30,0,0,0,23.1,7.4,154.06
2012,3,23,2,30,0,0,0,23,7.4,144.46
2012,3,23,3,30,0,0,0,23,7.7,132.23
2012,3,23,4,30,0,0,0,23,8.1,118.95
2012,3,23,5,30,0,0,0,23.1,8.1,105.22
2012,3,23,6,30,0,0,0,23.3,8.1,91.29
2012,3,23,7,30,121,28,115,23.700000000000003,8.3,77.24
2012,3,23,8,30,197,16,190,23.900000000000002,8.5,63.39
2012,3,23,9,30,642,843,98,24.1,8.5,49.79
2012,3,23,10,30,826,896,109,24.3,8.200000000000001,36.87
2012,3,23,11,30,701,236,489,24.5,8,25.78
2012,3,23,12,30,1002,951,108,24.6,7.800000000000001,19.900000000000002
2012,3,23,13,30,641,169,486,24.700000000000003,7.800000000000001,23.56
2012,3,23,14,30,869,918,106,24.8,7.9,33.78
2012,3,23,15,30,698,866,101,24.8,8.200000000000001,46.39
2012,3,23,16,30,477,769,91,24.6,8.5,59.86
2012,3,23,17,30,8,0,8,24.3,8.700000000000001,73.67
2012,3,23,18,30,23,92,19,24,8.8,87.43
2012,3,23,19,30,0,0,0,23.8,9,101.63
2012,3,23,20,30,0,0,0,23.700000000000003,9,115.4
2012,3,23,21,30,0,0,0,23.6,8.9,128.8
2012,3,23,22,30,0,0,0,23.6,8.6,141.32
2012,3,23,23,30,0,0,0,23.5,8.3,151.75
2012,3,24,0,30,0,0,0,23.400000000000002,8,156.97
2012,3,24,1,30,0,0,0,23.400000000000002,7.800000000000001,153.68
2012,3,24,2,30,0,0,0,23.3,7.7,144.14000000000001
2012,3,24,3,30,0,0,0,23.3,7.800000000000001,131.96
2012,3,24,4,30,0,0,0,23.3,7.800000000000001,118.72
2012,3,24,5,30,0,0,0,23.400000000000002,7.9,105
2012,3,24,6,30,0,0,0,23.5,7.9,91.08
2012,3,24,7,30,79,1,78,23.700000000000003,8.1,77.03
2012,3,24,8,30,122,0,122,23.900000000000002,8.1,63.160000000000004
2012,3,24,9,30,235,1,234,24.1,8.1,49.550000000000004
2012,3,24,10,30,416,38,385,24.200000000000003,8.1,36.59
2012,3,24,11,30,539,95,453,24.400000000000002,8.1,25.43
2012,3,24,12,30,388,4,384,24.400000000000002,8.1,19.5
2012,3,24,13,30,637,163,487,24.400000000000002,8.3,23.27
2012,3,24,14,30,845,861,128,24.3,8.6,33.6
2012,3,24,15,30,677,807,119,24.1,8.9,46.27
2012,3,24,16,30,460,708,104,23.900000000000002,9.1,59.77
2012,3,24,17,30,95,1,94,23.6,9.1,73.59
2012,3,24,18,30,22,53,20,23.400000000000002,8.9,87.36
2012,3,24,19,30,0,0,0,23.3,8.700000000000001,101.55
2012,3,24,20,30,0,0,0,23.3,8.4,115.31
2012,3,24,21,30,0,0,0,23.200000000000003,8.200000000000001,128.67000000000002
2012,3,24,22,30,0,0,0,23.200000000000003,7.9,141.14000000000001
2012,3,24,23,30,0,0,0,23.1,7.6000000000000005,151.47
2012,3,25,0,30,0,0,0,23.1,7.300000000000001,156.59
2012,3,25,1,30,0,0,0,23,7.2,153.3
2012,3,25,2,30,0,0,0,23,7,143.82
2012,3,25,3,30,0,0,0,23,6.9,131.69
2012,3,25,4,30,0,0,0,23,6.9,118.48
2012,3,25,5,30,0,0,0,23,7,104.78
2012,3,25,6,30,0,0,0,23.200000000000003,7.2,90.86
2012,3,25,7,30,168,432,70,23.400000000000002,7.4,76.82000000000001
2012,3,25,8,30,411,691,97,23.6,7.4,62.940000000000005
2012,3,25,9,30,638,807,112,23.700000000000003,7.300000000000001,49.300000000000004
2012,3,25,10,30,821,866,123,23.8,7.1000000000000005,36.300000000000004
2012,3,25,11,30,944,908,122,24,6.9,25.07
2012,3,25,12,30,994,923,121,24.200000000000003,6.7,19.11
2012,3,25,13,30,965,919,119,24.200000000000003,6.6000000000000005,22.98
2012,3,25,14,30,863,900,112,24.3,6.5,33.42
2012,3,25,15,30,694,853,103,24.200000000000003,6.5,46.15
2012,3,25,16,30,475,763,90,24.1,6.6000000000000005,59.68
2012,3,25,17,30,231,573,68,23.900000000000002,6.5,73.52
2012,3,25,18,30,24,102,20,23.6,6.4,87.29
2012,3,25,19,30,0,0,0,23.400000000000002,6.5,101.47
2012,3,25,20,30,0,0,0,23.3,6.6000000000000005,115.21000000000001
2012,3,25,21,30,0,0,0,23.200000000000003,6.6000000000000005,128.54
2012,3,25,22,30,0,0,0,23.1,6.6000000000000005,140.95000000000002
2012,3,25,23,30,0,0,0,22.900000000000002,6.6000000000000005,151.19
2012,3,26,0,30,0,0,0,22.8,6.6000000000000005,156.20000000000002
2012,3,26,1,30,0,0,0,22.6,6.6000000000000005,152.91
2012,3,26,2,30,0,0,0,22.5,6.7,143.51
2012,3,26,3,30,0,0,0,22.400000000000002,6.7,131.43
2012,3,26,4,30,0,0,0,22.3,6.7,118.24000000000001
2012,3,26,5,30,0,0,0,22.400000000000002,6.7,104.56
2012,3,26,6,30,0,0,0,22.6,6.9,90.08
2012,3,26,7,30,177,470,68,23,7,76.60000000000001
2012,3,26,8,30,19,0,19,23.200000000000003,7,62.72
2012,3,26,9,30,96,0,96,23.5,6.9,49.06
2012,3,26,10,30,119,0,119,23.700000000000003,6.9,36.02
2012,3,26,11,30,130,0,130,23.8,6.800000000000001,24.72
2012,3,26,12,30,409,4,405,23.900000000000002,6.800000000000001,18.71
2012,3,26,13,30,806,352,482,23.900000000000002,6.9,22.69
2012,3,26,14,30,869,887,127,23.8,7,33.25
2012,3,26,15,30,699,842,114,23.6,7.1000000000000005,46.04
2012,3,26,16,30,477,752,97,23.400000000000002,7.1000000000000005,59.6
2012,3,26,17,30,233,573,70,23.1,7.1000000000000005,73.45
2012,3,26,18,30,24,110,19,22.900000000000002,7,87.22
2012,3,26,19,30,0,0,0,22.8,6.9,101.39
2012,3,26,20,30,0,0,0,22.700000000000003,6.7,115.11
2012,3,26,21,30,0,0,0,22.6,6.5,128.41
2012,3,26,22,30,0,0,0,22.6,6.2,140.76
2012,3,26,23,30,0,0,0,22.5,6,150.9
2012,3,27,0,30,0,0,0,22.400000000000002,5.800000000000001,155.82
2012,3,27,1,30,0,0,0,22.400000000000002,5.7,152.53
2012,3,27,2,30,0,0,0,22.3,5.800000000000001,143.19
2012,3,27,3,30,0,0,0,22.3,5.7,131.16
2012,3,27,4,30,0,0,0,22.3,5.800000000000001,118
2012,3,27,5,30,0,0,0,22.400000000000002,5.9,104.34
2012,3,27,6,30,0,0,0,22.6,6.2,89.9
2012,3,27,7,30,185,534,59,23,6.6000000000000005,76.39
2012,3,27,8,30,148,1,148,23.3,6.9,62.5
2012,3,27,9,30,270,3,267,23.6,7.1000000000000005,48.82
2012,3,27,10,30,106,0,106,23.900000000000002,7.1000000000000005,35.74
2012,3,27,11,30,442,13,430,24.1,7.1000000000000005,24.37
2012,3,27,12,30,775,265,523,24.200000000000003,7,18.31
2012,3,27,13,30,689,190,513,24.3,6.9,22.41
2012,3,27,14,30,888,932,107,24.200000000000003,6.800000000000001,33.08
2012,3,27,15,30,715,885,99,24.1,6.7,45.93
2012,3,27,16,30,492,796,88,23.8,6.7,59.51
2012,3,27,17,30,242,616,66,23.5,6.800000000000001,73.38
2012,3,27,18,30,27,141,20,23.200000000000003,6.9,87.16
2012,3,27,19,30,0,0,0,23,6.9,101.31
2012,3,27,20,30,0,0,0,22.8,6.7,115.02
2012,3,27,21,30,0,0,0,22.700000000000003,6.6000000000000005,128.28
2012,3,27,22,30,0,0,0,22.6,6.300000000000001,140.57
2012,3,27,23,30,0,0,0,22.5,5.9,150.61
2012,3,28,0,30,0,0,0,22.400000000000002,5.5,155.43
2012,3,28,1,30,0,0,0,22.3,5.1000000000000005,152.15
2012,3,28,2,30,0,0,0,22.200000000000003,4.800000000000001,142.87
2012,3,28,3,30,0,0,0,22.1,4.7,130.89000000000001
2012,3,28,4,30,0,0,0,22.1,4.7,117.76
2012,3,28,5,30,0,0,0,22.1,4.9,104.12
2012,3,28,6,30,0,0,0,22.400000000000002,5.2,89.72
2012,3,28,7,30,197,593,55,22.8,5.4,76.18
2012,3,28,8,30,449,802,76,23.1,5.4,62.28
2012,3,28,9,30,681,897,88,23.400000000000002,5.4,48.58
2012,3,28,10,30,867,947,95,23.700000000000003,5.4,35.47
2012,3,28,11,30,989,975,98,23.900000000000002,5.4,24.03
2012,3,28,12,30,1036,984,100,24.1,5.4,17.92
2012,3,28,13,30,676,181,508,24.3,5.300000000000001,22.14
2012,3,28,14,30,895,944,103,24.400000000000002,5.1000000000000005,32.92
2012,3,28,15,30,505,156,397,24.400000000000002,5,45.82
2012,3,28,16,30,497,815,83,24.3,5.1000000000000005,59.43
2012,3,28,17,30,247,642,63,24,5.2,73.3
2012,3,28,18,30,28,172,19,23.6,5.2,87.09
2012,3,28,19,30,0,0,0,23.3,5.300000000000001,101.23
2012,3,28,20,30,0,0,0,23.1,5.4,114.92
2012,3,28,21,30,0,0,0,22.900000000000002,5.4,128.14000000000001
2012,3,28,22,30,0,0,0,22.8,5.300000000000001,140.38
2012,3,28,23,30,0,0,0,22.6,5.2,150.33
2012,3,29,0,30,0,0,0,22.5,5,155.05
2012,3,29,1,30,0,0,0,22.3,4.9,151.77
2012,3,29,2,30,0,0,0,22.200000000000003,4.800000000000001,142.55
2012,3,29,3,30,0,0,0,22.200000000000003,4.800000000000001,130.62
2012,3,29,4,30,0,0,0,22.200000000000003,4.800000000000001,117.52
2012,3,29,5,30,0,0,0,22.3,4.9,103.9
2012,3,29,6,30,0,0,0,22.6,5,89.54
2012,3,29,7,30,195,542,63,23,5.2,75.97
2012,3,29,8,30,446,767,86,23.3,5.1000000000000005,62.07
2012,3,29,9,30,675,866,100,23.6,5,48.35
2012,3,29,10,30,860,921,108,23.900000000000002,5.1000000000000005,35.2
2012,3,29,11,30,984,960,105,24.1,5.2,23.69
2012,3,29,12,30,1028,968,106,24.3,5.300000000000001,17.53
2012,3,29,13,30,998,962,105,24.400000000000002,5.6000000000000005,21.86
2012,3,29,14,30,883,913,115,24.5,5.9,32.76
2012,3,29,15,30,710,863,107,24.400000000000002,6.300000000000001,45.71
2012,3,29,16,30,487,774,93,24.200000000000003,6.5,59.35
2012,3,29,17,30,241,596,69,24,6.6000000000000005,73.23
2012,3,29,18,30,27,133,20,23.700000000000003,6.5,87.02
2012,3,29,19,30,0,0,0,23.6,6.6000000000000005,101.15
2012,3,29,20,30,0,0,0,23.5,6.7,114.82000000000001
2012,3,29,21,30,0,0,0,23.400000000000002,6.800000000000001,128.01
2012,3,29,22,30,0,0,0,23.200000000000003,6.800000000000001,140.18
2012,3,29,23,30,0,0,0,23,6.800000000000001,150.04
2012,3,30,0,30,0,0,0,22.8,6.800000000000001,154.66
2012,3,30,1,30,0,0,0,22.6,6.9,151.39000000000001
2012,3,30,2,30,0,0,0,22.6,7,142.23
2012,3,30,3,30,0,0,0,22.6,7.2,130.34
2012,3,30,4,30,0,0,0,22.700000000000003,7.4,117.28
2012,3,30,5,30,0,0,0,22.900000000000002,7.6000000000000005,103.68
2012,3,30,6,30,0,0,0,23.200000000000003,7.9,89.36
2012,3,30,7,30,75,1,75,23.6,8.200000000000001,75.77
2012,3,30,8,30,256,33,240,23.900000000000002,8.4,61.85
2012,3,30,9,30,466,131,379,24.200000000000003,8.5,48.120000000000005
2012,3,30,10,30,858,906,115,24.400000000000002,8.6,34.93
2012,3,30,11,30,701,203,515,24.6,8.6,23.35
2012,3,30,12,30,465,14,452,24.6,8.6,17.13
2012,3,30,13,30,990,930,125,24.6,8.700000000000001,21.6
2012,3,30,14,30,878,885,133,24.5,8.8,32.6
2012,3,30,15,30,707,833,124,24.400000000000002,8.9,45.61
2012,3,30,16,30,484,737,107,24.200000000000003,9,59.27
2012,3,30,17,30,238,547,80,24,9,73.17
2012,3,30,18,30,27,101,22,23.8,9,86.96000000000001
2012,3,30,19,30,0,0,0,23.700000000000003,9,101.07000000000001
2012,3,30,20,30,0,0,0,23.6,9.1,114.72
2012,3,30,21,30,0,0,0,23.5,9.1,127.87
2012,3,30,22,30,0,0,0,23.400000000000002,9,139.99
2012,3,30,23,30,0,0,0,23.3,8.9,149.75
2012,3,31,0,30,0,0,0,23.200000000000003,8.8,154.28
2012,3,31,1,30,0,0,0,23.1,8.6,151.02
2012,3,31,2,30,0,0,0,23,8.3,141.91
2012,3,31,3,30,0,0,0,23,8,130.07
2012,3,31,4,30,0,0,0,23.1,7.800000000000001,117.04
2012,3,31,5,30,0,0,0,23.1,7.800000000000001,103.46000000000001
2012,3,31,6,30,0,0,0,23.400000000000002,7.9,89.18
2012,3,31,7,30,196,487,74,23.700000000000003,8.1,75.56
2012,3,31,8,30,444,713,105,24.1,8.200000000000001,61.64
2012,3,31,9,30,286,4,283,24.400000000000002,8.1,47.89
2012,3,31,10,30,426,28,403,24.700000000000003,8,34.660000000000004
2012,3,31,11,30,978,920,131,24.900000000000002,7.7,23.01
2012,3,31,12,30,1021,925,135,25.200000000000003,7.1000000000000005,16.740000000000002
2012,3,31,13,30,988,915,136,25.3,6.5,21.330000000000002
2012,3,31,14,30,875,869,142,25.400000000000002,6,32.45
2012,3,31,15,30,702,818,128,25.400000000000002,5.6000000000000005,45.51
2012,3,31,16,30,479,722,110,25.200000000000003,5.300000000000001,59.2
2012,3,31,17,30,234,526,82,24.900000000000002,5,73.10000000000001
2012,3,31,18,30,27,76,23,24.5,4.9,86.89
2012,3,31,19,30,0,0,0,24.200000000000003,4.7,100.99000000000001
2012,3,31,20,30,0,0,0,24,4.5,114.61
2012,3,31,21,30,0,0,0,23.900000000000002,4.3,127.73
2012,3,31,22,30,0,0,0,23.8,3.9000000000000004,139.79
2012,3,31,23,30,0,0,0,23.6,3.4000000000000004,149.45000000000002
2012,4,1,0,30,0,0,0,23.6,3.1,153.9
2012,4,1,1,30,0,0,0,23.5,2.8000000000000003,150.64000000000001
2012,4,1,2,30,0,0,0,23.400000000000002,2.6,141.59
2012,4,1,3,30,0,0,0,23.3,2.5,129.8
2012,4,1,4,30,0,0,0,23.3,2.4000000000000004,116.8
2012,4,1,5,30,0,0,0,23.3,2.4000000000000004,103.24000000000001
2012,4,1,6,30,10,17,10,23.5,2.6,88.99
2012,4,1,7,30,197,505,69,23.700000000000003,2.8000000000000003,75.36
2012,4,1,8,30,440,720,96,24,2.8000000000000003,61.43
2012,4,1,9,30,667,827,110,24.200000000000003,2.9000000000000004,47.660000000000004
2012,4,1,10,30,848,887,117,24.6,2.9000000000000004,34.39
2012,4,1,11,30,963,904,129,25,3,22.67
2012,4,1,12,30,1013,926,125,25.3,3,16.35
2012,4,1,13,30,981,924,119,25.6,3.1,21.07
2012,4,1,14,30,873,896,115,25.8,3.2,32.3
2012,4,1,15,30,703,851,105,25.8,3.5,45.410000000000004
2012,4,1,16,30,484,766,90,25.6,3.9000000000000004,59.120000000000005
2012,4,1,17,30,240,593,67,25.3,4.2,73.03
2012,4,1,18,30,30,145,21,24.900000000000002,4.4,86.82000000000001
2012,4,1,19,30,0,0,0,24.6,4.4,100.91
2012,4,1,20,30,0,0,0,24.3,4.3,114.51
2012,4,1,21,30,0,0,0,24.200000000000003,4.1000000000000005,127.59
2012,4,1,22,30,0,0,0,24,3.8000000000000003,139.59
2012,4,1,23,30,0,0,0,23.8,3.4000000000000004,149.16
2012,4,2,0,30,0,0,0,23.700000000000003,3.1,153.52
2012,4,2,1,30,0,0,0,23.6,3,150.26
2012,4,2,2,30,0,0,0,23.5,3,141.27
2012,4,2,3,30,0,0,0,23.400000000000002,3.1,129.53
2012,4,2,4,30,0,0,0,23.400000000000002,3.3000000000000003,116.57000000000001
2012,4,2,5,30,0,0,0,23.400000000000002,3.5,103.02
2012,4,2,6,30,12,33,11,23.700000000000003,3.9000000000000004,88.81
2012,4,2,7,30,202,536,65,24,4.2,75.15
2012,4,2,8,30,448,752,87,24.200000000000003,4.3,61.22
2012,4,2,9,30,674,850,100,24.5,4.3,47.43
2012,4,2,10,30,854,903,107,24.8,4.1000000000000005,34.13
2012,4,2,11,30,972,930,111,25.1,3.9000000000000004,22.34
2012,4,2,12,30,1016,940,113,25.400000000000002,3.7,15.97
2012,4,2,13,30,983,932,112,25.6,3.4000000000000004,20.82
2012,4,2,14,30,876,903,111,25.700000000000003,3.3000000000000003,32.15
